query,subject,identity,alignment length,mismatches,gap opens,q start,q end,s start,s end,evalue,bit score
IGL,IGLV1-85*01,78.810,269,54,1,854942,855210,1,266,1.98e-56,220
IGL,IGLV1-85*01,77.852,298,61,3,77810,78106,1,294,4.33e-53,209
IGL,IGLV1-85*01,75.524,286,67,1,79716,80001,1,283,3.90e-52,206
IGL,IGLV1-85*01,75.269,279,66,1,992786,993064,1,276,9.48e-50,198
IGL,IGLV1-85*01,69.257,296,91,0,187464,187759,1,296,5.60e-45,182
IGL,IGLV1-85*01,73.171,287,71,2,197550,197836,6,286,8.03e-38,158
IGL,IGLV1-85*01,73.171,287,71,2,208597,208883,6,286,8.03e-38,158
IGL,IGLV1-85*01,73.077,286,71,2,441686,441971,6,285,2.41e-37,156
IGL,IGLV1-85*01,74.020,204,53,0,916954,917157,81,284,2.41e-37,156
IGL,IGLV1-85*01,74.020,204,53,0,1001232,1001435,81,284,2.41e-37,156
IGL,IGLV1-85*01,73.529,204,54,0,966691,966894,81,284,2.17e-36,153
IGL,IGLV1-85*01,73.039,204,55,0,893684,893887,81,284,1.95e-35,150
IGL,IGLV1-85*01,80.128,156,31,0,841729,841884,130,285,1.95e-35,150
IGL,IGLV1-85*01,74.211,190,49,0,937858,938047,81,270,1.76e-34,147
IGL,IGLV1-85*01,72.195,205,57,0,1068060,1068264,81,285,5.27e-34,145
IGL,IGLV1-85*01,72.589,197,54,0,974340,974536,89,285,4.74e-33,142
IGL,IGLV1-85*01,72.632,190,52,0,867468,867657,81,270,1.28e-31,137
IGL,IGLV1-85*01,75.294,170,42,0,1236629,1236798,97,266,1.28e-31,137
IGL,IGLV1-85*01,70.833,192,56,0,874928,875119,94,285,9.34e-29,128
IGL,IGLV1-85*01,73.256,172,46,0,845465,845636,95,266,9.34e-29,128
IGL,IGLV1-85*01,71.277,188,54,0,1020226,1020413,97,284,9.34e-29,128
IGL,IGLV1-85*01,70.681,191,56,0,942350,942540,94,284,2.80e-28,126
IGL,IGLV1-85*01,69.792,192,58,0,898175,898366,94,285,7.56e-27,122
IGL,IGLV1-85*01,71.348,178,51,0,832147,832324,107,284,7.56e-27,122
IGL,IGLV1-85*01,69.634,191,58,0,921444,921634,94,284,2.27e-26,120
IGL,IGLV1-85*01,81.513,119,22,0,1124156,1124274,167,285,2.27e-26,120
IGL,IGLV1-85*01,66.977,215,71,0,669814,670028,52,266,2.04e-25,117
IGL,IGLV1-85*01,67.050,261,84,2,470009,470267,3,263,1.84e-24,114
IGL,IGLV1-85*01,69.466,262,76,3,444051,444308,5,266,1.84e-24,114
IGL,IGLV1-85*01,70.349,172,51,0,958409,958580,95,266,5.51e-24,112
IGL,IGLV1-85*01,71.605,162,46,0,1243167,1243328,97,258,5.51e-24,112
IGL,IGLV1-85*01,66.047,215,73,0,552433,552647,52,266,1.65e-23,110
IGL,IGLV1-85*01,66.667,207,69,0,578111,578317,52,258,1.65e-23,110
IGL,IGLV1-85*01,74.286,175,42,1,218910,219084,3,174,4.96e-23,109
IGL,IGLV1-85*01,68.085,188,60,0,1060640,1060827,97,284,4.96e-23,109
IGL,IGLV1-85*01,82.178,101,18,0,969023,969123,167,267,1.34e-21,104
IGL,IGLV1-85*01,82.178,101,18,0,1004374,1004474,167,267,1.34e-21,104
IGL,IGLV1-85*01,64.679,218,77,0,632901,633118,52,269,4.02e-21,103
IGL,IGLV1-85*01,67.816,174,56,0,1028731,1028904,82,255,3.62e-20,99.9
IGL,IGLV1-85*01,70.667,150,44,0,1227608,1227757,106,255,3.62e-20,99.9
IGL,IGLV1-85*01,67.836,171,55,0,835957,836127,85,255,1.09e-19,98.3
IGL,IGLV1-85*01,78.035,173,34,4,881424,881594,106,276,1.09e-19,98.3
IGL,IGLV1-85*01,68.944,161,50,0,26436,26596,106,266,1.09e-19,98.3
IGL,IGLV1-85*01,69.274,179,54,1,850643,850820,106,284,3.26e-19,96.7
IGL,IGLV1-85*01,80.208,96,19,0,841610,841705,1,96,2.93e-18,93.5
IGL,IGLV1-85*01,72.549,153,39,1,1123971,1124123,1,150,2.14e-15,84.0
IGL,IGLV1-85*01,74.757,103,26,0,276843,276945,172,274,6.41e-15,82.4
IGL,IGLV1-85*01,66.667,150,50,0,1232407,1232556,106,255,1.92e-14,80.8
IGL,IGLV1-85*01,68.939,132,41,0,588383,588514,132,263,1.92e-14,80.8
IGL,IGLV1-85*01,64.458,166,59,0,1100286,1100451,83,248,1.73e-13,77.7
IGL,IGLV1-85*01,63.959,197,70,1,486152,486347,52,248,1.56e-12,74.5
IGL,IGLV1-85*01,63.959,197,70,1,537593,537788,52,248,1.56e-12,74.5
IGL,IGLV1-85*01,65.698,172,58,1,907856,908026,95,266,4.67e-12,72.9
IGL,IGLV1-85*01,69.014,142,43,1,1130751,1130891,143,284,4.67e-12,72.9
IGL,IGLV1-85*01,70.000,110,33,0,1046677,1046786,156,265,1.40e-11,71.3
IGL,IGLV1-85*01,78.947,76,16,0,300222,300297,210,285,1.40e-11,71.3
IGL,IGLV1-85*01,77.215,79,18,0,164553,164631,206,284,4.20e-11,69.7
IGL,IGLV1-85*01,77.922,77,17,0,289247,289323,210,286,4.20e-11,69.7
IGL,IGLV1-85*01,62.733,161,60,0,858260,858420,95,255,3.78e-10,66.6
IGL,IGLV1-85*01,66.864,169,53,1,818724,818892,12,177,1.13e-09,65.0
IGL,IGLV1-85*01,70.526,95,28,0,1114722,1114816,172,266,3.40e-09,63.4
IGL,IGLV1-85*01,64.844,128,45,0,519374,519501,121,248,1.02e-08,61.8
IGL,IGLV1-85*01,64.844,128,45,0,559193,559320,121,248,1.02e-08,61.8
IGL,IGLV1-85*01,73.750,80,21,0,226923,227002,210,289,1.02e-08,61.8
IGL,IGLV1-85*01,73.684,76,20,0,832060,832135,3,78,9.19e-08,58.6
IGL,IGLV1-85*01,77.273,66,15,0,1020141,1020206,6,71,9.19e-08,58.6
IGL,IGLV1-85*01,92.857,42,3,0,485147,485188,225,266,9.19e-08,58.6
IGL,IGLV1-85*01,92.857,42,3,0,518315,518356,225,266,9.19e-08,58.6
IGL,IGLV1-85*01,92.857,42,3,0,536581,536622,225,266,9.19e-08,58.6
IGL,IGLV1-85*01,92.857,42,3,0,631888,631929,225,266,9.19e-08,58.6
IGL,IGLV1-85*01,75.758,66,16,0,1243082,1243147,6,71,8.27e-07,55.5
IGL,IGLV1-85*01,90.476,42,4,0,558138,558179,225,266,8.27e-07,55.5
IGL,IGLV1-85*01,90.476,42,4,0,674339,674380,225,266,8.27e-07,55.5
IGL,IGLV1-85*01,75.610,82,19,1,289049,289129,6,87,2.48e-06,53.9
IGL,IGLV1-85*01,90.244,41,4,0,297795,297835,226,266,2.48e-06,53.9
IGL,IGLV1-85*01,90.244,41,4,0,583391,583431,226,266,2.48e-06,53.9
IGL,IGLV1-85*01,63.115,122,45,0,588263,588384,1,122,7.45e-06,52.3
IGL,IGLV1-85*01,74.242,66,17,0,1236544,1236609,6,71,7.45e-06,52.3
IGL,IGLV1-85*01,65.686,102,35,0,708517,708618,165,266,7.45e-06,52.3
IGL,IGLV1-85*01,68.182,88,28,0,701690,701777,179,266,7.45e-06,52.3
IGL,IGLV1-85*01,75.000,60,15,0,269000,269059,207,266,6.70e-05,49.1
IGL,IGLV1-85*01,85.714,42,6,0,249692,249733,225,266,6.70e-05,49.1
IGL,IGLV1-85*01,76.364,55,13,0,966627,966681,11,65,2.01e-04,47.5
IGL,IGLV1-85*01,64.646,99,35,0,300108,300206,100,198,2.01e-04,47.5
IGL,IGLV1-85*01,79.592,49,10,0,513688,513736,266,218,2.01e-04,47.5
IGL,IGLV1-85*01,75.556,90,20,2,881325,881412,10,99,6.03e-04,46.0
IGL,IGLV1-85*01,75.000,56,14,0,1028665,1028720,10,65,6.03e-04,46.0
IGL,IGLV1-85*01,79.167,48,10,0,167459,167506,211,258,6.03e-04,46.0
IGL,IGLV1-85*01,67.532,77,25,0,249447,249523,1,77,0.002,44.4
IGL,IGLV1-85*01,73.077,78,20,1,37643,37719,189,266,0.002,44.4
IGL,IGLV1-85*01,82.500,40,7,0,432176,432215,225,264,0.005,42.8
IGL,IGLV1-85*01,63.441,93,34,0,268773,268865,1,93,0.016,41.2
IGL,IGLV1-85*01,67.480,123,38,2,454669,454789,4,126,0.016,41.2
IGL,IGLV1-85*01,67.143,70,23,0,448940,449009,188,257,0.049,39.6
IGL,IGLV1-85*01,83.333,36,6,0,246054,246089,220,255,0.049,39.6
IGL,IGLV1-85*01,71.831,71,19,1,448112,448181,4,74,0.44,36.5
IGL,IGLV1-85*01,69.643,56,17,0,1063229,1063284,16,71,0.44,36.5
IGL,IGLV1-85*01,62.500,88,33,0,511513,511600,179,266,0.44,36.5
IGL,IGLV1-85*01,92.000,25,2,0,273913,273937,237,261,1.3,34.9
IGL,IGLV1-85*01,81.250,32,6,0,1056528,1056559,3,34,4.0,33.3
IGL,IGLV1-81*01,100.000,296,0,0,522710,523005,1,296,8.16e-132,470
IGL,IGLV1-81*01,93.581,296,19,0,541242,541537,1,296,1.10e-113,410
IGL,IGLV1-81*01,92.230,296,23,0,562725,563020,1,296,7.24e-110,397
IGL,IGLV1-81*01,89.189,296,32,0,636192,636487,1,296,2.80e-101,369
IGL,IGLV1-81*01,88.851,296,33,0,598032,598327,1,296,2.52e-100,366
IGL,IGLV1-81*01,89.655,290,30,0,603040,603329,1,290,2.52e-100,366
IGL,IGLV1-81*01,87.931,290,35,0,593859,594148,1,290,1.49e-95,350
IGL,IGLV1-81*01,86.780,295,39,0,489715,490009,1,295,4.02e-94,345
IGL,IGLV1-81*01,87.241,290,37,0,608864,609153,1,290,1.21e-93,343
IGL,IGLV1-81*01,86.552,290,39,0,495054,495343,1,290,9.78e-92,337
IGL,IGLV1-81*01,79.182,269,53,1,1013268,1013536,1,266,2.20e-57,223
IGL,IGLV1-81*01,78.439,269,55,1,904569,904837,1,266,1.78e-55,217
IGL,IGLV1-81*01,78.067,269,56,1,948722,948990,1,266,1.61e-54,213
IGL,IGLV1-81*01,77.323,269,58,1,1071352,1071620,1,266,1.30e-52,207
IGL,IGLV1-81*01,77.037,270,59,1,854942,855211,1,267,3.90e-52,206
IGL,IGLV1-81*01,76.667,270,60,1,1095029,1095298,1,267,3.51e-51,202
IGL,IGLV1-81*01,76.580,269,60,1,262286,262554,1,266,1.05e-50,201
IGL,IGLV1-81*01,76.208,269,61,1,1036896,1037164,1,266,9.48e-50,198
IGL,IGLV1-81*01,77.567,263,56,2,256780,257041,4,264,2.84e-49,196
IGL,IGLV1-81*01,76.976,291,62,3,77810,78099,1,287,8.53e-49,194
IGL,IGLV1-81*01,75.465,269,63,1,992786,993054,1,266,7.68e-48,191
IGL,IGLV1-81*01,74.721,269,65,1,79716,79984,1,266,6.22e-46,185
IGL,IGLV1-81*01,69.310,290,89,0,187464,187753,1,290,5.04e-44,179
IGL,IGLV1-81*01,74.747,198,50,0,916954,917151,81,278,2.41e-37,156
IGL,IGLV1-81*01,73.232,198,53,0,1001232,1001429,81,278,1.76e-34,147
IGL,IGLV1-81*01,71.635,208,59,0,1236618,1236825,86,293,1.58e-33,144
IGL,IGLV1-81*01,71.707,205,58,0,1068060,1068264,81,285,4.74e-33,142
IGL,IGLV1-81*01,72.917,192,52,0,208597,208788,6,197,1.42e-32,141
IGL,IGLV1-81*01,72.000,200,56,0,937858,938057,81,280,1.42e-32,141
IGL,IGLV1-81*01,72.222,198,55,0,966691,966888,81,278,1.42e-32,141
IGL,IGLV1-81*01,72.396,192,53,0,197550,197741,6,197,1.28e-31,137
IGL,IGLV1-81*01,72.396,192,53,0,441686,441877,6,197,1.28e-31,137
IGL,IGLV1-81*01,71.717,198,56,0,893684,893881,81,278,1.28e-31,137
IGL,IGLV1-81*01,71.574,197,56,0,974340,974536,89,285,3.84e-31,136
IGL,IGLV1-81*01,71.212,198,57,0,867468,867665,81,278,1.15e-30,134
IGL,IGLV1-81*01,78.832,137,29,0,841729,841865,130,266,2.80e-28,126
IGL,IGLV1-81*01,70.000,190,57,0,921445,921634,95,284,7.56e-27,122
IGL,IGLV1-81*01,69.634,191,58,0,874929,875119,95,285,2.27e-26,120
IGL,IGLV1-81*01,68.041,291,89,3,444051,444337,5,295,6.81e-26,118
IGL,IGLV1-81*01,71.264,174,50,0,845464,845637,94,267,6.81e-26,118
IGL,IGLV1-81*01,69.474,190,58,0,942351,942540,95,284,6.81e-26,118
IGL,IGLV1-81*01,68.586,191,60,0,898176,898366,95,285,1.84e-24,114
IGL,IGLV1-81*01,85.149,101,15,0,1124156,1124256,167,267,1.84e-24,114
IGL,IGLV1-81*01,71.875,160,45,0,832147,832306,107,266,5.51e-24,112
IGL,IGLV1-81*01,67.539,191,62,0,1020223,1020413,94,284,1.49e-22,107
IGL,IGLV1-81*01,65.278,216,75,0,669814,670029,52,267,4.47e-22,106
IGL,IGLV1-81*01,68.966,174,54,0,958408,958581,94,267,4.47e-22,106
IGL,IGLV1-81*01,64.815,216,76,0,552433,552648,52,267,4.02e-21,103
IGL,IGLV1-81*01,65.517,261,88,2,470009,470267,3,263,1.21e-20,101
IGL,IGLV1-81*01,68.675,166,52,0,1243163,1243328,93,258,3.62e-20,99.9
IGL,IGLV1-81*01,81.000,100,19,0,1004374,1004473,167,266,3.62e-20,99.9
IGL,IGLV1-81*01,72.000,175,46,1,218910,219084,3,174,3.26e-19,96.7
IGL,IGLV1-81*01,63.889,216,78,0,632901,633116,52,267,3.26e-19,96.7
IGL,IGLV1-81*01,67.241,174,57,0,1060637,1060810,94,267,3.26e-19,96.7
IGL,IGLV1-81*01,80.000,100,20,0,969023,969122,167,266,3.26e-19,96.7
IGL,IGLV1-81*01,67.251,171,56,0,835957,836127,85,255,9.77e-19,95.1
IGL,IGLV1-81*01,68.098,163,52,0,26435,26597,105,267,9.77e-19,95.1
IGL,IGLV1-81*01,73.377,154,38,1,1123971,1124124,1,151,7.91e-17,88.8
IGL,IGLV1-81*01,66.871,163,54,0,1227595,1227757,93,255,7.91e-17,88.8
IGL,IGLV1-81*01,79.775,89,18,0,841610,841698,1,89,7.12e-16,85.6
IGL,IGLV1-81*01,65.196,204,70,1,850618,850820,81,284,7.12e-16,85.6
IGL,IGLV1-81*01,64.943,174,61,0,1028731,1028904,82,255,2.14e-15,84.0
IGL,IGLV1-81*01,65.476,168,58,0,1232389,1232556,88,255,2.14e-15,84.0
IGL,IGLV1-81*01,75.882,170,37,4,881417,881584,99,266,2.14e-15,84.0
IGL,IGLV1-81*01,69.697,132,40,0,588383,588514,132,263,2.14e-15,84.0
IGL,IGLV1-81*01,68.675,166,49,1,818724,818889,12,174,4.67e-12,72.9
IGL,IGLV1-81*01,63.636,198,71,1,486151,486347,51,248,4.67e-12,72.9
IGL,IGLV1-81*01,63.636,198,71,1,537592,537788,51,248,4.67e-12,72.9
IGL,IGLV1-81*01,64.901,151,53,0,1100286,1100436,83,233,4.67e-12,72.9
IGL,IGLV1-81*01,65.517,174,59,1,907855,908027,94,267,4.67e-12,72.9
IGL,IGLV1-81*01,72.917,96,26,0,276843,276938,172,267,1.40e-11,71.3
IGL,IGLV1-81*01,64.943,174,60,1,884598,884770,94,267,4.20e-11,69.7
IGL,IGLV1-81*01,69.369,111,34,0,1046676,1046786,155,265,4.20e-11,69.7
IGL,IGLV1-81*01,68.696,115,36,0,708517,708631,165,279,4.20e-11,69.7
IGL,IGLV1-81*01,65.385,130,45,0,519372,519501,119,248,1.13e-09,65.0
IGL,IGLV1-81*01,65.385,130,45,0,559191,559320,119,248,1.13e-09,65.0
IGL,IGLV1-81*01,63.971,136,49,0,858259,858394,94,229,1.02e-08,61.8
IGL,IGLV1-81*01,77.612,67,15,0,1243082,1243148,6,72,3.06e-08,60.2
IGL,IGLV1-81*01,58.852,209,86,0,534683,534891,59,267,3.06e-08,60.2
IGL,IGLV1-81*01,70.330,91,27,0,1130783,1130873,176,266,3.06e-08,60.2
IGL,IGLV1-81*01,73.684,76,20,0,832060,832135,3,78,9.19e-08,58.6
IGL,IGLV1-81*01,67.647,102,33,0,289114,289215,81,182,9.19e-08,58.6
IGL,IGLV1-81*01,80.000,60,12,0,583391,583450,226,285,9.19e-08,58.6
IGL,IGLV1-81*01,76.119,67,16,0,1020141,1020207,6,72,2.76e-07,57.1
IGL,IGLV1-81*01,72.152,79,22,0,300219,300297,207,285,2.76e-07,57.1
IGL,IGLV1-81*01,79.661,59,12,0,558138,558196,225,283,2.76e-07,57.1
IGL,IGLV1-81*01,88.889,45,5,0,485147,485191,225,269,2.76e-07,57.1
IGL,IGLV1-81*01,88.889,45,5,0,536581,536625,225,269,2.76e-07,57.1
IGL,IGLV1-81*01,88.889,45,5,0,631888,631932,225,269,2.76e-07,57.1
IGL,IGLV1-81*01,64.103,117,42,0,588263,588379,1,117,2.48e-06,53.9
IGL,IGLV1-81*01,75.610,82,19,1,289049,289129,6,87,2.48e-06,53.9
IGL,IGLV1-81*01,74.627,67,17,0,1060555,1060621,6,72,2.48e-06,53.9
IGL,IGLV1-81*01,88.372,43,5,0,518315,518357,225,267,2.48e-06,53.9
IGL,IGLV1-81*01,79.630,54,11,0,297795,297848,226,279,7.45e-06,52.3
IGL,IGLV1-81*01,73.134,67,18,0,845382,845448,6,72,2.23e-05,50.7
IGL,IGLV1-81*01,70.000,100,29,1,172631,172729,170,269,2.23e-05,50.7
IGL,IGLV1-81*01,66.316,95,32,0,701686,701780,175,269,2.23e-05,50.7
IGL,IGLV1-81*01,75.000,60,15,0,1067991,1068050,6,65,6.70e-05,49.1
IGL,IGLV1-81*01,76.786,56,13,0,164559,164614,212,267,6.70e-05,49.1
IGL,IGLV1-81*01,72.727,66,18,0,269013,269078,220,285,6.70e-05,49.1
IGL,IGLV1-81*01,83.721,43,7,0,249692,249734,225,267,2.01e-04,47.5
IGL,IGLV1-81*01,83.721,43,7,0,674339,674381,225,267,2.01e-04,47.5
IGL,IGLV1-81*01,73.333,60,16,0,893615,893674,6,65,6.03e-04,46.0
IGL,IGLV1-81*01,73.333,60,16,0,916885,916944,6,65,6.03e-04,46.0
IGL,IGLV1-81*01,73.333,60,16,0,937789,937848,6,65,6.03e-04,46.0
IGL,IGLV1-81*01,73.333,60,16,0,1001163,1001222,6,65,6.03e-04,46.0
IGL,IGLV1-81*01,56.667,210,91,0,161221,161430,38,247,6.03e-04,46.0
IGL,IGLV1-81*01,64.286,98,35,0,513685,513782,269,172,6.03e-04,46.0
IGL,IGLV1-81*01,69.565,69,21,0,1227512,1227580,4,72,0.002,44.4
IGL,IGLV1-81*01,74.545,55,14,0,966627,966681,11,65,0.002,44.4
IGL,IGLV1-81*01,72.131,61,17,0,226920,226980,207,267,0.002,44.4
IGL,IGLV1-81*01,73.684,57,15,0,37683,37739,230,286,0.002,44.4
IGL,IGLV1-81*01,88.235,34,4,0,164327,164360,1,34,0.005,42.8
IGL,IGLV1-81*01,100.000,26,0,0,268773,268798,1,26,0.005,42.8
IGL,IGLV1-81*01,73.214,56,15,0,867403,867458,10,65,0.005,42.8
IGL,IGLV1-81*01,68.116,69,22,0,1100213,1100281,4,72,0.016,41.2
IGL,IGLV1-81*01,68.657,67,21,0,1232313,1232379,6,72,0.016,41.2
IGL,IGLV1-81*01,85.294,34,5,0,276663,276696,1,34,0.049,39.6
IGL,IGLV1-81*01,87.500,32,4,0,511323,511354,1,32,0.049,39.6
IGL,IGLV1-81*01,87.500,32,4,0,1056528,1056559,3,34,0.049,39.6
IGL,IGLV1-81*01,65.385,78,27,0,676036,676113,105,182,0.049,39.6
IGL,IGLV1-81*01,63.043,92,34,0,300114,300205,106,197,0.049,39.6
IGL,IGLV1-81*01,75.000,64,15,1,881325,881387,10,73,0.15,38.0
IGL,IGLV1-81*01,71.698,53,15,0,167454,167506,206,258,0.15,38.0
IGL,IGLV1-81*01,75.556,45,11,0,10389,10433,225,269,0.15,38.0
IGL,IGLV1-81*01,92.308,26,2,0,249447,249472,1,26,0.44,36.5
IGL,IGLV1-81*01,92.308,26,2,0,484902,484927,1,26,0.44,36.5
IGL,IGLV1-81*01,92.308,26,2,0,518070,518095,1,26,0.44,36.5
IGL,IGLV1-81*01,92.308,26,2,0,557893,557918,1,26,0.44,36.5
IGL,IGLV1-81*01,86.667,30,4,0,1114546,1114575,5,34,0.44,36.5
IGL,IGLV1-81*01,100.000,22,0,0,179940,179961,5,26,0.44,36.5
IGL,IGLV1-81*01,77.500,40,9,0,268861,268900,86,125,0.44,36.5
IGL,IGLV1-81*01,65.152,66,23,0,431931,431996,1,66,4.0,33.3
IGL,IGLV1-81*01,88.462,26,3,0,297549,297574,1,26,4.0,33.3
IGL,IGLV1-81*01,95.455,22,1,0,96130,96151,1,22,4.0,33.3
IGL,IGLV1-81*01,91.667,24,2,0,411772,411795,37,14,4.0,33.3
IGL,IGLV1-77*01,100.000,296,0,0,541242,541537,1,296,8.16e-132,470
IGL,IGLV1-77*01,93.581,296,19,0,522710,523005,1,296,1.10e-113,410
IGL,IGLV1-77*01,91.892,296,24,0,562725,563020,1,296,6.51e-109,394
IGL,IGLV1-77*01,89.189,296,32,0,636192,636487,1,296,2.80e-101,369
IGL,IGLV1-77*01,88.176,296,35,0,598032,598327,1,296,2.04e-98,359
IGL,IGLV1-77*01,87.119,295,38,0,603040,603334,1,295,4.47e-95,348
IGL,IGLV1-77*01,85.424,295,43,0,593859,594153,1,295,2.64e-90,332
IGL,IGLV1-77*01,85.567,291,42,0,489715,490005,1,291,2.38e-89,329
IGL,IGLV1-77*01,84.746,295,45,0,495054,495348,1,295,2.14e-88,326
IGL,IGLV1-77*01,84.746,295,45,0,608864,609158,1,295,2.14e-88,326
IGL,IGLV1-77*01,77.323,269,58,1,904569,904837,1,266,1.30e-52,207
IGL,IGLV1-77*01,76.952,269,59,1,1013268,1013536,1,266,1.17e-51,204
IGL,IGLV1-77*01,77.320,291,61,3,77810,78099,1,287,9.48e-50,198
IGL,IGLV1-77*01,75.836,269,62,1,262286,262554,1,266,8.53e-49,194
IGL,IGLV1-77*01,75.836,269,62,1,948722,948990,1,266,8.53e-49,194
IGL,IGLV1-77*01,76.806,263,58,2,256780,257041,4,264,2.30e-47,190
IGL,IGLV1-77*01,75.093,269,64,1,1071352,1071620,1,266,6.91e-47,188
IGL,IGLV1-77*01,74.815,270,65,1,854942,855211,1,267,2.07e-46,187
IGL,IGLV1-77*01,72.569,288,76,1,1095029,1095316,1,285,1.68e-44,180
IGL,IGLV1-77*01,73.978,269,67,1,1036896,1037164,1,266,5.04e-44,179
IGL,IGLV1-77*01,72.862,269,70,1,79716,79984,1,266,3.67e-41,169
IGL,IGLV1-77*01,72.862,269,70,1,992786,993054,1,266,3.67e-41,169
IGL,IGLV1-77*01,67.458,295,96,0,187464,187758,1,295,9.92e-40,164
IGL,IGLV1-77*01,71.717,198,56,0,916954,917151,81,278,1.28e-31,137
IGL,IGLV1-77*01,71.717,198,56,0,966691,966888,81,278,1.28e-31,137
IGL,IGLV1-77*01,72.872,188,51,0,1236636,1236823,104,291,1.28e-31,137
IGL,IGLV1-77*01,70.244,205,61,0,974332,974536,81,285,3.46e-30,133
IGL,IGLV1-77*01,70.854,199,58,0,937858,938056,81,279,3.46e-30,133
IGL,IGLV1-77*01,71.134,194,56,0,208597,208790,6,199,1.04e-29,131
IGL,IGLV1-77*01,70.707,198,58,0,867468,867665,81,278,1.04e-29,131
IGL,IGLV1-77*01,70.707,198,58,0,893684,893881,81,278,1.04e-29,131
IGL,IGLV1-77*01,70.707,198,58,0,1001232,1001429,81,278,1.04e-29,131
IGL,IGLV1-77*01,70.619,194,57,0,197550,197743,6,199,9.34e-29,128
IGL,IGLV1-77*01,69.588,194,59,0,441686,441879,6,199,7.56e-27,122
IGL,IGLV1-77*01,77.372,137,31,0,841729,841865,130,266,2.27e-26,120
IGL,IGLV1-77*01,70.000,180,54,0,921455,921634,105,284,6.12e-25,115
IGL,IGLV1-77*01,70.286,175,52,0,1020228,1020402,99,273,1.84e-24,114
IGL,IGLV1-77*01,69.613,181,55,0,874939,875119,105,285,1.84e-24,114
IGL,IGLV1-77*01,70.115,174,52,0,942361,942534,105,278,5.51e-24,112
IGL,IGLV1-77*01,69.663,178,54,0,845476,845653,106,283,5.51e-24,112
IGL,IGLV1-77*01,71.875,160,45,0,832147,832306,107,266,5.51e-24,112
IGL,IGLV1-77*01,66.829,205,68,0,1068060,1068264,81,285,1.65e-23,110
IGL,IGLV1-77*01,81.481,108,20,0,1124156,1124263,167,274,4.96e-23,109
IGL,IGLV1-77*01,68.508,181,57,0,898186,898366,105,285,1.49e-22,107
IGL,IGLV1-77*01,63.889,216,78,0,552433,552648,52,267,3.26e-19,96.7
IGL,IGLV1-77*01,68.098,163,52,0,26435,26597,105,267,9.77e-19,95.1
IGL,IGLV1-77*01,63.426,216,79,0,669814,670029,52,267,2.93e-18,93.5
IGL,IGLV1-77*01,67.683,164,53,0,958418,958581,104,267,2.93e-18,93.5
IGL,IGLV1-77*01,79.000,100,21,0,1004374,1004473,167,266,2.93e-18,93.5
IGL,IGLV1-77*01,68.874,151,47,0,1243173,1243323,103,253,8.79e-18,91.9
IGL,IGLV1-77*01,70.857,175,48,1,218910,219084,3,174,2.64e-17,90.3
IGL,IGLV1-77*01,78.000,100,22,0,969023,969122,167,266,2.64e-17,90.3
IGL,IGLV1-77*01,66.162,198,66,1,850618,850814,81,278,7.91e-17,88.8
IGL,IGLV1-77*01,76.163,172,37,4,881415,881584,97,266,2.37e-16,87.2
IGL,IGLV1-77*01,66.667,162,54,0,1060649,1060810,106,267,2.37e-16,87.2
IGL,IGLV1-77*01,64.561,285,97,3,444051,444331,5,289,2.14e-15,84.0
IGL,IGLV1-77*01,66.883,154,51,0,835971,836124,99,252,2.14e-15,84.0
IGL,IGLV1-77*01,67.114,149,49,0,1227607,1227755,105,253,6.41e-15,82.4
IGL,IGLV1-77*01,62.835,261,95,2,470009,470267,3,263,5.77e-14,79.2
IGL,IGLV1-77*01,66.443,149,50,0,1232406,1232554,105,253,5.77e-14,79.2
IGL,IGLV1-77*01,80.769,78,15,0,841610,841687,1,78,1.73e-13,77.7
IGL,IGLV1-77*01,63.953,172,62,0,1028731,1028902,82,253,1.73e-13,77.7
IGL,IGLV1-77*01,67.407,135,44,0,1100302,1100436,99,233,5.19e-13,76.1
IGL,IGLV1-77*01,67.424,132,43,0,588383,588514,132,263,1.56e-12,74.5
IGL,IGLV1-77*01,73.000,100,27,0,1046687,1046786,166,265,1.56e-12,74.5
IGL,IGLV1-77*01,65.169,178,61,1,907865,908041,104,281,4.67e-12,72.9
IGL,IGLV1-77*01,78.205,78,17,0,1123971,1124048,1,78,1.40e-11,71.3
IGL,IGLV1-77*01,70.476,105,31,0,276843,276947,172,276,4.20e-11,69.7
IGL,IGLV1-77*01,64.407,177,62,1,884595,884770,91,267,1.26e-10,68.2
IGL,IGLV1-77*01,59.259,216,88,0,632901,633116,52,267,1.13e-09,65.0
IGL,IGLV1-77*01,67.241,116,38,0,708517,708632,165,280,1.13e-09,65.0
IGL,IGLV1-77*01,79.104,67,14,0,1243082,1243148,6,72,3.40e-09,63.4
IGL,IGLV1-77*01,59.330,209,85,0,534683,534891,59,267,3.40e-09,63.4
IGL,IGLV1-77*01,76.812,69,16,0,300223,300291,211,279,3.06e-08,60.2
IGL,IGLV1-77*01,64.286,126,45,0,858269,858394,104,229,9.19e-08,58.6
IGL,IGLV1-77*01,76.119,67,16,0,1060555,1060621,6,72,2.76e-07,57.1
IGL,IGLV1-77*01,63.359,131,48,0,486217,486347,118,248,2.76e-07,57.1
IGL,IGLV1-77*01,72.368,76,21,0,832060,832135,3,78,8.27e-07,55.5
IGL,IGLV1-77*01,71.717,99,27,1,172631,172728,170,268,8.27e-07,55.5
